filename,reason,size_bytes
AISPW_trades_2024_12_23.json,already_in_filtered,134
AISPW_trades_2024_12_23.parquet,already_in_filtered,20117
AISPW_trades_2024_12_30.json,already_in_filtered,134
AISPW_trades_2024_12_30.parquet,already_in_filtered,19824
AISPW_trades_2024_12_31.json,already_in_filtered,134
AISPW_trades_2024_12_31.parquet,already_in_filtered,18574
AISPW_trades_2025_01_14.parquet,migrated_and_verified,15472
AISPW_trades_2025_01_15.parquet,migrated_and_verified,22988
AISPW_trades_2025_02_26.parquet,migrated_and_verified,12757
AISPW_trades_2025_03_25.parquet,migrated_and_verified,19135
AISPW_trades_2025_05_19.parquet,migrated_and_verified,32759
AISPW_trades_2025_09_12.parquet,migrated_and_verified,26640
AISPW_trades_2025_10_06.parquet,migrated_and_verified,46704
AISPW_trades_2025_10_13.parquet,migrated_and_verified,22812
AISP_2024-03-05_metadata.json,already_in_filtered,244
AISP_2024-03-05_trades.parquet,already_in_filtered,3875510
AISP_trades_2024_01_03.json,already_in_filtered,135
AISP_trades_2024_01_03.parquet,already_in_filtered,896503
AISP_trades_2024_03_05.json,already_in_filtered,138
AISP_trades_2024_03_05.parquet,already_in_filtered,2237925
AISP_trades_2024_03_06.json,already_in_filtered,136
AISP_trades_2024_03_06.parquet,already_in_filtered,2306357
AISP_trades_2024_03_13.json,already_in_filtered,135
AISP_trades_2024_03_13.parquet,already_in_filtered,359146
AISP_trades_2024_06_11.json,already_in_filtered,137
AISP_trades_2024_06_11.parquet,already_in_filtered,1971084
AISP_trades_2024_08_16.json,already_in_filtered,135
AISP_trades_2024_08_16.parquet,already_in_filtered,171291
AISP_trades_2024_11_13.json,already_in_filtered,135
AISP_trades_2024_11_13.parquet,already_in_filtered,225857
AISP_trades_2024_12_18.json,already_in_filtered,135
AISP_trades_2024_12_18.parquet,already_in_filtered,288159
AISP_trades_2024_12_19.json,already_in_filtered,135
AISP_trades_2024_12_19.parquet,already_in_filtered,453871
AISP_trades_2024_12_23.json,already_in_filtered,135
AISP_trades_2024_12_23.parquet,already_in_filtered,283854
AIXI_trades_2024_08_19.json,already_in_filtered,133
AIXI_trades_2024_08_19.parquet,already_in_filtered,49121
AIXI_trades_2024_08_20.json,already_in_filtered,133
AIXI_trades_2024_08_20.parquet,already_in_filtered,68840
AIXI_trades_2024_08_23.json,already_in_filtered,133
AIXI_trades_2024_08_23.parquet,already_in_filtered,69955
AIXI_trades_2024_08_26.json,already_in_filtered,133
AIXI_trades_2024_08_26.parquet,already_in_filtered,44815
AIXI_trades_2024_09_24.json,already_in_filtered,133
AIXI_trades_2024_09_24.parquet,already_in_filtered,31699
AI_2020-12-09_metadata.json,already_in_filtered,340
AI_2020-12-09_trades.parquet,already_in_filtered,1353262
AI_trades_2020_03_19.json,already_in_filtered,131
AI_trades_2020_03_19.parquet,already_in_filtered,59660
AI_trades_2020_03_25.json,already_in_filtered,131
AI_trades_2020_03_25.parquet,already_in_filtered,70044
AI_trades_2020_03_26.json,already_in_filtered,132
AI_trades_2020_03_26.parquet,already_in_filtered,87993
AI_trades_2020_12_09.json,already_in_filtered,137
AI_trades_2020_12_09.parquet,already_in_filtered,1352817
AI_trades_2020_12_10.json,already_in_filtered,135
AI_trades_2020_12_10.parquet,already_in_filtered,1631412
AI_trades_2023_01_31.json,already_in_filtered,135
AI_trades_2023_01_31.parquet,already_in_filtered,1667982
AI_trades_2023_03_03.json,already_in_filtered,134
AI_trades_2023_03_03.parquet,already_in_filtered,2291917
AI_trades_2025_05_29.parquet,migrated_and_verified,10494600
AKAN_2023-05-03_metadata.json,already_in_filtered,242
AKAN_2023-05-03_trades.parquet,already_in_filtered,1889321
AKAN_2024-05-17_metadata.json,already_in_filtered,281
AKAN_2024-05-17_trades.parquet,already_in_filtered,2204535
AKAN_trades_2023_05_03.json,already_in_filtered,138
AKAN_trades_2023_05_03.parquet,already_in_filtered,1096533
AKAN_trades_2024_03_28.json,already_in_filtered,136
AKAN_trades_2024_03_28.parquet,already_in_filtered,721067
AKAN_trades_2024_04_11.json,already_in_filtered,135
AKAN_trades_2024_04_11.parquet,already_in_filtered,282908
AKAN_trades_2024_05_01.json,already_in_filtered,135
AKAN_trades_2024_05_01.parquet,already_in_filtered,785642
AKAN_trades_2024_05_16.json,already_in_filtered,135
AKAN_trades_2024_05_16.parquet,already_in_filtered,353596
AKAN_trades_2024_05_17.json,already_in_filtered,138
AKAN_trades_2024_05_17.parquet,already_in_filtered,2204535
AKAN_trades_2024_05_24.json,already_in_filtered,138
AKAN_trades_2024_05_24.parquet,already_in_filtered,1772622
AKAN_trades_2024_08_02.json,already_in_filtered,136
AKAN_trades_2024_08_02.parquet,already_in_filtered,804424
AKAN_trades_2024_10_18.json,already_in_filtered,135
AKAN_trades_2024_10_18.parquet,already_in_filtered,639735
AKAN_trades_2025_08_01.parquet,migrated_and_verified,887302
AKAN_trades_2025_09_29.parquet,migrated_and_verified,151706
AKAN_trades_2025_10_01.parquet,migrated_and_verified,6085199
AKA_trades_2023_03_17.json,already_in_filtered,132
AKA_trades_2023_03_17.parquet,already_in_filtered,105554
AKA_trades_2023_04_19.json,already_in_filtered,134
AKA_trades_2023_04_19.parquet,already_in_filtered,156505
AKA_trades_2023_10_16.json,already_in_filtered,132
AKA_trades_2023_10_16.parquet,already_in_filtered,27942
AKA_trades_2025_05_14.parquet,migrated_and_verified,129775
AKA_trades_2025_10_14.parquet,migrated_and_verified,291003
AKBA_trades_2020_03_19.json,already_in_filtered,133
AKBA_trades_2020_03_19.parquet,already_in_filtered,344466
AKBA_trades_2020_05_05.json,already_in_filtered,135
AKBA_trades_2020_05_05.parquet,already_in_filtered,536293
AKBA_trades_2023_05_22.json,already_in_filtered,135
AKBA_trades_2023_05_22.parquet,already_in_filtered,152759
AKBA_trades_2024_03_15.json,already_in_filtered,135
AKBA_trades_2024_03_15.parquet,already_in_filtered,193141
AKBA_trades_2025_03_14.parquet,migrated_and_verified,763830
AKRO_trades_2020_03_31.json,already_in_filtered,133
AKRO_trades_2020_03_31.parquet,already_in_filtered,145950
AKRO_trades_2020_07_01.json,already_in_filtered,135
AKRO_trades_2020_07_01.parquet,already_in_filtered,229091
AKRO_trades_2022_09_13.json,already_in_filtered,138
AKRO_trades_2022_09_13.parquet,already_in_filtered,2470776
AKRO_trades_2024_03_04.json,already_in_filtered,136
AKRO_trades_2024_03_04.parquet,already_in_filtered,779543
AKRO_trades_2025_01_27.parquet,migrated_and_verified,4312644
AKR_trades_2020_11_09.json,already_in_filtered,134
AKR_trades_2020_11_09.parquet,already_in_filtered,165414
AKTX_trades_2020_01_10.json,already_in_filtered,133
AKTX_trades_2020_01_10.parquet,already_in_filtered,127362
AKTX_trades_2021_04_12.json,already_in_filtered,134
AKTX_trades_2021_04_12.parquet,already_in_filtered,93730
AKTX_trades_2025_03_20.parquet,migrated_and_verified,26546
AKTX_trades_2025_09_24.parquet,migrated_and_verified,272939
ALAB_trades_2024_11_05.json,already_in_filtered,137
ALAB_trades_2024_11_05.parquet,already_in_filtered,3551324
ALAB_trades_2025_08_06.parquet,migrated_and_verified,5767293
ALAR_trades_2023_04_04.json,already_in_filtered,133
ALAR_trades_2023_04_04.parquet,already_in_filtered,33306
ALAR_trades_2023_05_26.json,already_in_filtered,135
ALAR_trades_2023_05_26.parquet,already_in_filtered,332535
ALAR_trades_2023_08_28.json,already_in_filtered,133
ALAR_trades_2023_08_28.parquet,already_in_filtered,35298
ALAR_trades_2023_08_30.json,already_in_filtered,133
ALAR_trades_2023_08_30.parquet,already_in_filtered,27649
ALAR_trades_2024_10_16.json,already_in_filtered,134
ALAR_trades_2024_10_16.parquet,already_in_filtered,115246
ALAR_trades_2025_06_09.parquet,migrated_and_verified,452810
ALBT_2024-06-03_metadata.json,already_in_filtered,280
ALBT_2024-06-03_trades.parquet,already_in_filtered,1430921
ALBT_2024-08-14_metadata.json,already_in_filtered,245
ALBT_2024-08-14_trades.parquet,already_in_filtered,2233984
ALBT_2024-12-06_metadata.json,already_in_filtered,243
ALBT_2024-12-06_trades.parquet,already_in_filtered,1915002
ALBT_trades_2023_03_06.json,already_in_filtered,135
ALBT_trades_2023_03_06.parquet,already_in_filtered,312705
ALBT_trades_2024_05_28.json,already_in_filtered,133
ALBT_trades_2024_05_28.parquet,already_in_filtered,36934
ALBT_trades_2024_06_03.json,already_in_filtered,138
ALBT_trades_2024_06_03.parquet,already_in_filtered,1430921
ALBT_trades_2024_07_31.json,already_in_filtered,133
ALBT_trades_2024_07_31.parquet,already_in_filtered,41050
ALBT_trades_2024_08_14.json,already_in_filtered,138
ALBT_trades_2024_08_14.parquet,already_in_filtered,2233984
ALBT_trades_2024_10_21.json,already_in_filtered,133
ALBT_trades_2024_10_21.parquet,already_in_filtered,81253
ALBT_trades_2024_10_28.json,already_in_filtered,135
ALBT_trades_2024_10_28.parquet,already_in_filtered,244473
ALBT_trades_2024_11_05.json,already_in_filtered,138
ALBT_trades_2024_11_05.parquet,already_in_filtered,1467601
ALBT_trades_2024_12_06.json,already_in_filtered,138
ALBT_trades_2024_12_06.parquet,already_in_filtered,1915002
ALBT_trades_2024_12_19.json,already_in_filtered,133
ALBT_trades_2024_12_19.parquet,already_in_filtered,39138
ALBT_trades_2025_02_26.parquet,migrated_and_verified,103906
ALBT_trades_2025_03_14.parquet,migrated_and_verified,26869
ALBT_trades_2025_03_19.parquet,migrated_and_verified,33241
ALBT_trades_2025_04_16.parquet,migrated_and_verified,99559
ALBT_trades_2025_07_28.parquet,migrated_and_verified,3865423
ALDFW_trades_2025_10_17.parquet,migrated_and_verified,18228
ALDX_trades_2020_03_13.json,already_in_filtered,132
ALDX_trades_2020_03_13.parquet,already_in_filtered,33386
ALDX_trades_2020_03_17.json,already_in_filtered,132
ALDX_trades_2020_03_17.parquet,already_in_filtered,43116
ALDX_trades_2020_04_14.json,already_in_filtered,133
ALDX_trades_2020_04_14.parquet,already_in_filtered,56166
ALDX_trades_2020_05_12.json,already_in_filtered,133
ALDX_trades_2020_05_12.parquet,already_in_filtered,92550
ALDX_trades_2021_04_27.json,already_in_filtered,137
ALDX_trades_2021_04_27.parquet,already_in_filtered,2118208
ALDX_trades_2023_11_01.json,already_in_filtered,137
ALDX_trades_2023_11_01.parquet,already_in_filtered,1127038
ALDX_trades_2024_08_08.json,already_in_filtered,135
ALDX_trades_2024_08_08.parquet,already_in_filtered,195980
ALDX_trades_2025_04_04.parquet,migrated_and_verified,1363646
ALEC_trades_2021_07_02.json,already_in_filtered,137
ALEC_trades_2021_07_02.parquet,already_in_filtered,3128019
ALEC_trades_2023_08_04.json,already_in_filtered,135
ALEC_trades_2023_08_04.parquet,already_in_filtered,144179
ALEC_trades_2025_08_08.parquet,migrated_and_verified,740528
ALF_trades_2021_05_06.json,already_in_filtered,135
ALF_trades_2021_05_06.parquet,already_in_filtered,1864920
ALF_trades_2021_05_10.json,already_in_filtered,134
ALF_trades_2021_05_10.parquet,already_in_filtered,739800
ALF_trades_2021_06_15.json,already_in_filtered,137
ALF_trades_2021_06_15.parquet,already_in_filtered,2045237
ALF_trades_2021_06_16.json,already_in_filtered,136
ALF_trades_2021_06_16.parquet,already_in_filtered,1555203
ALF_trades_2021_06_18.json,already_in_filtered,136
ALF_trades_2021_06_18.parquet,already_in_filtered,1126139
ALF_trades_2021_06_22.json,already_in_filtered,136
ALF_trades_2021_06_22.parquet,already_in_filtered,2160869
ALF_trades_2021_06_25.json,already_in_filtered,136
ALF_trades_2021_06_25.parquet,already_in_filtered,2126381
ALF_trades_2021_06_28.json,already_in_filtered,136
ALF_trades_2021_06_28.parquet,already_in_filtered,1373939
ALF_trades_2021_07_07.json,already_in_filtered,135
ALF_trades_2021_07_07.parquet,already_in_filtered,820980
ALF_trades_2021_07_19.json,already_in_filtered,134
ALF_trades_2021_07_19.parquet,already_in_filtered,398307
ALF_trades_2021_08_17.json,already_in_filtered,136
ALF_trades_2021_08_17.parquet,already_in_filtered,1130453
ALGN_trades_2020_10_22.json,already_in_filtered,135
ALGN_trades_2020_10_22.parquet,already_in_filtered,1500929
ALGN_trades_2023_02_02.json,already_in_filtered,135
ALGN_trades_2023_02_02.parquet,already_in_filtered,682226
ALGS_trades_2023_01_06.json,already_in_filtered,135
ALGS_trades_2023_01_06.parquet,already_in_filtered,184717
ALGS_trades_2023_01_17.json,already_in_filtered,135
ALGS_trades_2023_01_17.parquet,already_in_filtered,123879
ALGS_trades_2024_09_09.json,already_in_filtered,133
ALGS_trades_2024_09_09.parquet,already_in_filtered,78583
ALGS_trades_2024_10_24.json,already_in_filtered,133
ALGS_trades_2024_10_24.parquet,already_in_filtered,59286
ALGS_trades_2024_11_11.json,already_in_filtered,134
ALGS_trades_2024_11_11.parquet,already_in_filtered,243482
ALGT_trades_2020_03_24.json,already_in_filtered,133
ALGT_trades_2020_03_24.parquet,already_in_filtered,208467
ALK_trades_2020_03_24.json,already_in_filtered,134
ALK_trades_2020_03_24.parquet,already_in_filtered,1182735
ALLO_trades_2020_05_14.json,already_in_filtered,135
ALLO_trades_2020_05_14.parquet,already_in_filtered,529365
ALLO_trades_2025_02_14.parquet,migrated_and_verified,2115997
ALLO_trades_2025_02_18.parquet,migrated_and_verified,5855647
ALLO_trades_2025_02_19.parquet,migrated_and_verified,2328050
ALLR_2024-05-02_metadata.json,already_in_filtered,339
ALLR_2024-05-02_trades.parquet,already_in_filtered,2067409
ALLR_trades_2023_12_05.json,already_in_filtered,137
ALLR_trades_2023_12_05.parquet,already_in_filtered,1012392
ALLR_trades_2024_04_12.json,already_in_filtered,136
ALLR_trades_2024_04_12.parquet,already_in_filtered,872199
ALLR_trades_2024_05_02.json,already_in_filtered,138
ALLR_trades_2024_05_02.parquet,already_in_filtered,1921815
ALLR_trades_2024_07_23.json,already_in_filtered,135
ALLR_trades_2024_07_23.parquet,already_in_filtered,411156
ALLR_trades_2024_07_24.json,already_in_filtered,135
ALLR_trades_2024_07_24.parquet,already_in_filtered,746120
ALLR_trades_2024_09_13.json,already_in_filtered,135
ALLR_trades_2024_09_13.parquet,already_in_filtered,165967
ALLR_trades_2024_10_22.json,already_in_filtered,135
ALLR_trades_2024_10_22.parquet,already_in_filtered,230660
ALLR_trades_2024_12_19.json,already_in_filtered,133
ALLR_trades_2024_12_19.parquet,already_in_filtered,86516
ALLR_trades_2025_01_08.parquet,migrated_and_verified,1692973
ALLR_trades_2025_01_23.parquet,migrated_and_verified,512505
ALLR_trades_2025_01_27.parquet,migrated_and_verified,917277
ALLR_trades_2025_08_26.parquet,migrated_and_verified,19076947
ALLT_trades_2020_02_04.json,already_in_filtered,135
ALLT_trades_2020_02_04.parquet,already_in_filtered,195972
ALMS_trades_2025_03_25.parquet,migrated_and_verified,3014134
ALMS_trades_2025_03_26.parquet,migrated_and_verified,1113082
ALMS_trades_2025_04_02.parquet,migrated_and_verified,770614
ALMU_trades_2024_05_14.json,already_in_filtered,131
ALMU_trades_2024_05_14.parquet,already_in_filtered,18852
ALMU_trades_2025_04_28.parquet,migrated_and_verified,72427
ALMU_trades_2025_06_25.parquet,migrated_and_verified,243436
ALNY_trades_2020_03_16.json,already_in_filtered,135
ALNY_trades_2020_03_16.parquet,already_in_filtered,184160
ALNY_trades_2022_08_03.json,already_in_filtered,136
ALNY_trades_2022_08_03.parquet,already_in_filtered,726251
ALNY_trades_2024_06_24.json,already_in_filtered,136
ALNY_trades_2024_06_24.parquet,already_in_filtered,861629
ALPS_trades_2023_04_11.json,already_in_filtered,133
ALPS_trades_2023_04_11.parquet,already_in_filtered,69681
ALTG_trades_2020_03_23.json,already_in_filtered,133
ALTG_trades_2020_03_23.parquet,already_in_filtered,28410
ALTG_trades_2020_05_15.json,already_in_filtered,133
ALTG_trades_2020_05_15.parquet,already_in_filtered,38358
ALTI_2023-01-25_metadata.json,already_in_filtered,243
ALTI_2023-01-25_trades.parquet,already_in_filtered,340417
ALTI_trades_2023_01_25.json,already_in_filtered,136
ALTI_trades_2023_01_25.parquet,already_in_filtered,198410
ALTI_trades_2023_06_02.json,already_in_filtered,133
ALTI_trades_2023_06_02.parquet,already_in_filtered,19904
ALTI_trades_2024_01_25.json,already_in_filtered,133
ALTI_trades_2024_01_25.parquet,already_in_filtered,27700
ALTS_trades_2024_08_09.json,already_in_filtered,133
ALTS_trades_2024_08_09.parquet,already_in_filtered,32090
ALTS_trades_2024_08_16.json,already_in_filtered,134
ALTS_trades_2024_08_16.parquet,already_in_filtered,107798
ALTS_trades_2024_08_19.json,already_in_filtered,135
ALTS_trades_2024_08_19.parquet,already_in_filtered,168155
ALT_2020-02-28_metadata.json,already_in_filtered,240
ALT_2020-02-28_trades.parquet,already_in_filtered,1116807
ALT_trades_2020_02_28.json,already_in_filtered,135
ALT_trades_2020_02_28.parquet,already_in_filtered,687659
ALT_trades_2020_03_11.json,already_in_filtered,134
ALT_trades_2020_03_11.parquet,already_in_filtered,163711
ALT_trades_2020_05_14.json,already_in_filtered,134
ALT_trades_2020_05_14.parquet,already_in_filtered,550204
ALT_trades_2020_05_20.json,already_in_filtered,133
ALT_trades_2020_05_20.parquet,already_in_filtered,378926
ALT_trades_2020_05_26.json,already_in_filtered,135
ALT_trades_2020_05_26.parquet,already_in_filtered,957063
ALT_trades_2020_07_08.json,already_in_filtered,134
ALT_trades_2020_07_08.parquet,already_in_filtered,599998
ALT_trades_2020_07_09.json,already_in_filtered,136
ALT_trades_2020_07_09.parquet,already_in_filtered,1842481
ALT_trades_2020_07_14.json,already_in_filtered,134
ALT_trades_2020_07_14.parquet,already_in_filtered,834386
ALT_trades_2021_06_16.json,already_in_filtered,135
ALT_trades_2021_06_16.parquet,already_in_filtered,818603
ALT_trades_2022_06_09.json,already_in_filtered,134
ALT_trades_2022_06_09.parquet,already_in_filtered,285179
ALT_trades_2022_08_12.json,already_in_filtered,134
ALT_trades_2022_08_12.parquet,already_in_filtered,410913
ALT_trades_2023_12_01.json,already_in_filtered,136
ALT_trades_2023_12_01.parquet,already_in_filtered,1709769
ALT_trades_2023_12_04.json,already_in_filtered,136
ALT_trades_2023_12_04.parquet,already_in_filtered,1172065
ALT_trades_2023_12_06.json,already_in_filtered,136
ALT_trades_2023_12_06.parquet,already_in_filtered,1265540
ALT_trades_2024_02_26.json,already_in_filtered,135
ALT_trades_2024_02_26.parquet,already_in_filtered,702073
ALT_trades_2024_06_24.json,already_in_filtered,135
ALT_trades_2024_06_24.parquet,already_in_filtered,797800
ALT_trades_2024_11_12.json,already_in_filtered,134
ALT_trades_2024_11_12.parquet,already_in_filtered,694640
ALUR_2024-06-20_metadata.json,already_in_filtered,243
ALUR_2024-06-20_trades.parquet,already_in_filtered,1329557
ALUR_trades_2024_04_04.json,already_in_filtered,138
ALUR_trades_2024_04_04.parquet,already_in_filtered,1340737
ALUR_trades_2024_06_20.json,already_in_filtered,138
ALUR_trades_2024_06_20.parquet,already_in_filtered,1329557
ALUR_trades_2025_01_14.parquet,migrated_and_verified,115592
ALUR_trades_2025_01_24.parquet,migrated_and_verified,18084013
ALUR_trades_2025_03_21.parquet,migrated_and_verified,10711059
ALUR_trades_2025_05_14.parquet,migrated_and_verified,1195832
ALVOW_trades_2023_01_09.json,already_in_filtered,131
ALVOW_trades_2023_01_09.parquet,already_in_filtered,8335
ALVOW_trades_2023_02_27.json,already_in_filtered,132
ALVOW_trades_2023_02_27.parquet,already_in_filtered,7202
ALVOW_trades_2024_01_19.json,already_in_filtered,132
ALVOW_trades_2024_01_19.parquet,already_in_filtered,7078
ALVOW_trades_2024_02_26.json,already_in_filtered,132
ALVOW_trades_2024_02_26.parquet,already_in_filtered,9820
ALVOW_trades_2025_01_08.parquet,migrated_and_verified,15898
ALVOW_trades_2025_03_11.parquet,migrated_and_verified,8611
ALVOW_trades_2025_03_13.parquet,migrated_and_verified,13642
ALVOW_trades_2025_03_21.parquet,migrated_and_verified,10907
ALVOW_trades_2025_04_09.parquet,migrated_and_verified,9321
ALVOW_trades_2025_05_08.parquet,migrated_and_verified,12748
ALVOW_trades_2025_06_02.parquet,migrated_and_verified,21440
ALVOW_trades_2025_07_24.parquet,migrated_and_verified,12890
ALVOW_trades_2025_07_25.parquet,migrated_and_verified,11677
ALVOW_trades_2025_08_12.parquet,migrated_and_verified,11593
ALVOW_trades_2025_08_18.parquet,migrated_and_verified,11073
ALVOW_trades_2025_09_23.parquet,migrated_and_verified,10172
ALVOW_trades_2025_09_30.parquet,migrated_and_verified,13398
ALVOW_trades_2025_10_22.parquet,migrated_and_verified,10282
ALVOW_trades_2025_10_23.parquet,migrated_and_verified,10922
ALVOW_trades_2025_10_30.parquet,migrated_and_verified,16350
ALXO_trades_2020_11_17.json,already_in_filtered,133
ALXO_trades_2020_11_17.parquet,already_in_filtered,101453
ALXO_trades_2020_12_10.json,already_in_filtered,134
ALXO_trades_2020_12_10.parquet,already_in_filtered,142543
ALXO_trades_2023_10_03.json,already_in_filtered,137
ALXO_trades_2023_10_03.parquet,already_in_filtered,1845580
ALXO_trades_2023_10_06.json,already_in_filtered,135
ALXO_trades_2023_10_06.parquet,already_in_filtered,305608
ALXO_trades_2023_12_08.json,already_in_filtered,135
ALXO_trades_2023_12_08.parquet,already_in_filtered,251262
ALXO_trades_2025_03_06.parquet,migrated_and_verified,1045033
ALXO_trades_2025_08_18.parquet,migrated_and_verified,713199
ALZN_2024-08-19_metadata.json,already_in_filtered,279
ALZN_2024-08-19_trades.parquet,already_in_filtered,3197079
ALZN_trades_2021_11_05.json,already_in_filtered,137
ALZN_trades_2021_11_05.parquet,already_in_filtered,1729257
ALZN_trades_2024_08_19.json,already_in_filtered,138
ALZN_trades_2024_08_19.parquet,already_in_filtered,2134067
ALZN_trades_2025_03_17.parquet,migrated_and_verified,62435
ALZN_trades_2025_05_29.parquet,migrated_and_verified,14110663
AL_trades_2020_03_19.json,already_in_filtered,133
AL_trades_2020_03_19.parquet,already_in_filtered,995268
AL_trades_2020_03_20.json,already_in_filtered,133
AL_trades_2020_03_20.parquet,already_in_filtered,290421
AL_trades_2020_03_24.json,already_in_filtered,133
AL_trades_2020_03_24.parquet,already_in_filtered,231408
AL_trades_2020_03_25.json,already_in_filtered,133
AL_trades_2020_03_25.parquet,already_in_filtered,332287
AMBA_trades_2025_08_29.parquet,migrated_and_verified,2093625
AMBQ_trades_2025_07_31.parquet,migrated_and_verified,1485067
AMCX_trades_2021_02_26.json,already_in_filtered,135
AMCX_trades_2021_02_26.parquet,already_in_filtered,727136
AMCX_trades_2023_02_17.json,already_in_filtered,135
AMCX_trades_2023_02_17.parquet,already_in_filtered,340995
AMCX_trades_2025_08_08.parquet,migrated_and_verified,588956
AMC_2021-01-27_metadata.json,already_in_filtered,341
AMC_2021-01-27_trades.parquet,already_in_filtered,24906592
AMC_trades_2020_03_19.json,already_in_filtered,134
AMC_trades_2020_03_19.parquet,already_in_filtered,800201
AMC_trades_2020_04_06.json,already_in_filtered,134
AMC_trades_2020_04_06.parquet,already_in_filtered,290088
AMC_trades_2020_04_17.json,already_in_filtered,135
AMC_trades_2020_04_17.parquet,already_in_filtered,831476
AMC_trades_2020_04_28.json,already_in_filtered,134
AMC_trades_2020_04_28.parquet,already_in_filtered,662908
AMC_trades_2020_04_29.json,already_in_filtered,135
AMC_trades_2020_04_29.parquet,already_in_filtered,809511
AMC_trades_2020_05_11.json,already_in_filtered,136
AMC_trades_2020_05_11.parquet,already_in_filtered,1990544
AMC_trades_2020_11_09.json,already_in_filtered,136
AMC_trades_2020_11_09.parquet,already_in_filtered,1900124
AMC_trades_2020_11_24.json,already_in_filtered,135
AMC_trades_2020_11_24.parquet,already_in_filtered,995312
AMC_trades_2021_01_19.json,already_in_filtered,136
AMC_trades_2021_01_19.parquet,already_in_filtered,1887797
AMC_trades_2021_01_25.json,already_in_filtered,136
AMC_trades_2021_01_25.parquet,already_in_filtered,1729921
AMC_trades_2021_01_27.json,already_in_filtered,137
AMC_trades_2021_01_27.parquet,already_in_filtered,1451728
AMC_trades_2021_01_29.json,already_in_filtered,135
AMC_trades_2021_01_29.parquet,already_in_filtered,1413293
AMC_trades_2021_02_01.json,already_in_filtered,136
AMC_trades_2021_02_01.parquet,already_in_filtered,1345083
AMC_trades_2021_05_13.json,already_in_filtered,135
AMC_trades_2021_05_13.parquet,already_in_filtered,1489572
AMC_trades_2021_05_27.json,already_in_filtered,136
AMC_trades_2021_05_27.parquet,already_in_filtered,1619035
AMC_trades_2021_05_28.json,already_in_filtered,136
AMC_trades_2021_05_28.parquet,already_in_filtered,1736755
AMC_trades_2021_06_02.json,already_in_filtered,137
AMC_trades_2021_06_02.parquet,already_in_filtered,1834070
AMC_trades_2021_08_24.json,already_in_filtered,136
AMC_trades_2021_08_24.parquet,already_in_filtered,1803949
AMC_trades_2022_03_28.json,already_in_filtered,136
AMC_trades_2022_03_28.parquet,already_in_filtered,1870102
AMC_trades_2022_05_12.json,already_in_filtered,136
AMC_trades_2022_05_12.parquet,already_in_filtered,2048103
AMC_trades_2023_02_27.json,already_in_filtered,135
AMC_trades_2023_02_27.parquet,already_in_filtered,1582794
AMC_trades_2023_07_24.json,already_in_filtered,136
AMC_trades_2023_07_24.parquet,already_in_filtered,1729552
AMC_trades_2024_05_13.json,already_in_filtered,137
AMC_trades_2024_05_13.parquet,already_in_filtered,1575343
AMC_trades_2024_05_14.json,already_in_filtered,136
AMC_trades_2024_05_14.parquet,already_in_filtered,1516367
AMC_trades_2024_06_03.json,already_in_filtered,136
AMC_trades_2024_06_03.parquet,already_in_filtered,1704583
AMDG_trades_2025_04_09.parquet,migrated_and_verified,18840
AMDG_trades_2025_10_06.parquet,migrated_and_verified,454615
AMDL_trades_2025_04_09.parquet,migrated_and_verified,770565
AMDL_trades_2025_10_06.parquet,migrated_and_verified,9742355
AMDU_trades_2025_10_06.parquet,migrated_and_verified,31365
AMD_trades_2025_10_06.parquet,migrated_and_verified,60661156
AMIX_2024-07-15_metadata.json,already_in_filtered,244
AMIX_2024-07-15_trades.parquet,already_in_filtered,1868202
AMIX_2024-10-28_metadata.json,already_in_filtered,243
AMIX_2024-10-28_trades.parquet,already_in_filtered,1780888
AMIX_trades_2024_07_03.json,already_in_filtered,135
AMIX_trades_2024_07_03.parquet,already_in_filtered,347043
AMIX_trades_2024_07_15.json,already_in_filtered,138
AMIX_trades_2024_07_15.parquet,already_in_filtered,1725989
AMIX_trades_2024_07_17.json,already_in_filtered,135
AMIX_trades_2024_07_17.parquet,already_in_filtered,534882
AMIX_trades_2024_07_19.json,already_in_filtered,136
AMIX_trades_2024_07_19.parquet,already_in_filtered,673700
AMIX_trades_2024_08_30.json,already_in_filtered,133
AMIX_trades_2024_08_30.parquet,already_in_filtered,84321
AMIX_trades_2024_10_28.json,already_in_filtered,138
AMIX_trades_2024_10_28.parquet,already_in_filtered,1780888
AMIX_trades_2024_10_31.json,already_in_filtered,136
AMIX_trades_2024_10_31.parquet,already_in_filtered,724054
AMIX_trades_2024_12_30.json,already_in_filtered,136
AMIX_trades_2024_12_30.parquet,already_in_filtered,563353
AMIX_trades_2025_06_27.parquet,migrated_and_verified,3787067
AMIX_trades_2025_07_21.parquet,migrated_and_verified,2204556
AMLX_trades_2022_06_03.json,already_in_filtered,136
AMLX_trades_2022_06_03.parquet,already_in_filtered,1455345
AMLX_trades_2022_09_08.json,already_in_filtered,136
AMLX_trades_2022_09_08.parquet,already_in_filtered,949898
AMLX_trades_2024_10_18.json,already_in_filtered,135
AMLX_trades_2024_10_18.parquet,already_in_filtered,242198
AMLX_trades_2025_06_24.parquet,migrated_and_verified,700616
AMOD_trades_2024_12_19.json,already_in_filtered,132
AMOD_trades_2024_12_19.parquet,already_in_filtered,16975
AMOD_trades_2024_12_20.json,already_in_filtered,133
AMOD_trades_2024_12_20.parquet,already_in_filtered,31151
